Minimum,Maximum,Mean,Std,IQR,Skew,Kurtosis,Q1,Q2,Slope,Amplitude,MAD,Residual Bright Faint Ratio,Median,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count,Transit Number,TCE Planet Number,KOI Name
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,0.47462889,131.54237,2454964.542,0.377,1.0194,331.3,0.017,3.3693,1.43,0.011,83.67,1840.0,2691.55,3.423,0.575,0.15,0.0,0.0,4904.0,4.527,0.06,0.7859999999999999,0.758,3.767,16.559,31.2,1,1093,1,K05124.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,11.702203927000001,139.43126519999998,2454972.431,0.967,2.75173,28998.7,0.249,2.34554,57.95,0.102,87.84,1240.0,560.24,25.702,0.299,0.299,0.0,0.0,6148.0,3.793,-0.76,2.133,1.03,452.218,2583.015,2184.7,1,90,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,2.164570593,131.83142,2454964.831,0.338,1.2862,525.1,0.021,7.7069,1.27,0.027000000000000003,88.44,783.0,88.91,12.4,0.552,0.188,0.0,0.0,3941.0,4.713,-0.04,0.5539999999999999,0.578,3.071,15.468,19.8,1,384,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,0.7891712359999999,132.12333,2454965.123,0.417,1.734,73.4,0.008,1.05236,0.69,0.015,82.65,1527.0,1291.41,3.26,0.644,0.099,0.0,0.0,4776.0,4.516,0.34,0.8109999999999999,0.7879999999999999,3.512,7.95,9.0,1,1308,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,80.87234690000003,203.895,2455036.895,0.527,11.195,3604.6,0.056,0.37264,7.59,0.358,89.4,452.0,9.88,50.5,0.464,0.229,0.0,0.0,5510.0,4.222,0.16,1.238,0.932,39.125,129.287,160.9,1,17,1,K06518.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,370.94353,261.1772,2455094.177,1.294,16.64,1071.3,0.328,0.01779,27.77,0.958,88.53,228.0,0.64,50.6,0.35600000000000004,0.28600000000000003,0.0,0.0,5755.0,4.588,-0.46,0.7759999999999999,0.85,7.376,11.052,14.6,1,4,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,13.74883059,179.279158,2455012.279,0.6579999999999999,6.0968,425.9,0.02,0.24298000000000006,3.63,0.117,87.19,975.0,213.84,13.44,0.413,0.26,0.0,0.0,5862.0,4.05,0.16,1.67,1.142,15.991,114.889,167.6,3,98,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,26.723169,147.93696,2454980.937,0.035,8.501,195.0,0.013,0.38065,2.31,0.183,89.92,781.0,88.09999999999998,24.312,0.413,0.26,0.0,0.0,5862.0,4.05,0.16,1.67,1.142,9.116,39.585,67.5,3,51,2,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,49.3567907,134.29533,2454967.295,0.277,10.954,130.2,0.01,0.2907,1.91,0.275,89.53,637.0,38.86,33.45,0.413,0.26,0.0,0.0,5862.0,4.05,0.16,1.67,1.142,6.337999999999999,20.626,35.0,3,27,3,K04244.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,9.751720173999999,138.538319,2454971.538,0.15,16.1937,332900.0,0.53,0.07007999999999999,182.09,0.08800000000000001,88.78,1356.0,800.41,7.063,0.447,0.236,0.0,0.0,5147.0,3.424,-0.54,3.145,0.957,690.5039999999998,3081.883,1767.3,1,141,1,K02767.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,3.54828691,131.83563,2454964.836,0.036000000000000004,3.281,70.9,0.008,0.87184,1.69,0.052000000000000005,89.75,1795.0,2458.09,8.34,0.29600000000000004,0.317,0.0,0.0,6573.0,4.01,0.08,1.987,1.475,3.59,9.985,9.9,1,372,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,3.93246069,132.55435,2454965.554,0.416,2.1763,455.5,0.019,2.60597,1.65,0.044,88.15,894.0,151.31,12.87,0.632,0.105,0.0,0.0,4841.0,4.533,0.1,0.779,0.7559999999999999,5.082,25.984,30.6,1,347,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,0.805259637,132.100758,2454965.101,0.332,0.9779,341.8,0.017,6.56755,1.93,0.017,86.87,2115.0,4732.34,6.08,0.315,0.303,0.0,0.0,6257.0,4.454,-0.18,1.022,1.079,4.084,33.151,50.2,1,1652,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,0.805267592,132.09128,2454965.091,0.08199999999999999,0.887,146.6,0.011,10.07031,1.35,0.018000000000000002,89.33,2165.0,5216.79,7.01,0.329,0.302,0.0,0.0,6268.0,4.4289999999999985,0.07,1.1,1.188,3.5860000000000003,8.425,9.8,1,1400,1,K00637.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,1.078389713,133.25041000000002,2454966.25,0.846,1.3394,300.5,0.018000000000000002,0.75953,1.98,0.02,76.41,1667.0,1817.38,3.6,0.517,0.191,0.0,0.0,5325.0,4.384,0.14,0.985,0.857,4.267,30.416,23.6,1,1239,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,3.723552982,134.94613,2454967.946,0.629,3.5632,40143.0,0.194,0.73755,18.83,0.046,85.57,1176.0,452.71,8.146,0.324,0.298,0.0,0.0,6063.0,4.51,-0.42,0.89,0.934,69.915,587.487,145.7,1,172,1,K03660.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,3.723560726,172.17977,2455005.18,0.954,3.435,540.0,0.027000000000000003,0.04847,3.46,0.05,73.12,1401.0,910.65,3.29,0.295,0.31,0.0,0.0,6535.0,4.373,-0.1,1.181,1.202,7.292000000000002,42.858,58.9,1,366,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,3.770590654,133.39088,2454966.391,0.24,2.029,314.4,0.016,3.67551,2.13,0.047,89.02,1272.0,619.65,14.03,0.41,0.26,0.0,0.0,5714.0,4.274,0.14,1.208,0.999,5.228,30.711,37.1,1,353,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,3.722775537,136.515472,2454969.515,0.626,14.3309,107594.0,0.319,0.02094,90.36,0.05,75.4,1731.0,2125.53,2.485,0.41,0.259,0.0,0.0,5425.0,3.678,-0.38,2.592,1.166,522.112,2794.681,864.9,1,370,1,K02955.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,3.7228679,134.635,2454967.635,0.8,9.557,52.1,0.006999999999999999,0.01125,0.74,0.047,66.65,1182.0,461.27,2.02,0.345,0.292,0.0,0.0,6046.0,4.509,-0.2,0.927,1.011,3.66,7.542000000000002,9.8,1,366,1,K01777.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,4.417692516000001,133.96139,2454966.961,0.971,2.323,279.2,0.022,0.10289,1.57,0.047,78.17,790.0,92.16,4.73,0.611,0.12,0.0,0.0,4766.0,4.645,-0.24,0.664,0.723,4.087,29.341,35.1,1,302,1,K06521.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.80455062,132.4262,2454965.426,0.348,2.166,39.7,0.006,1.27991,0.65,0.029,86.69,1577.0,1457.85,6.04,0.345,0.292,0.0,0.0,6006.0,4.41,-0.2,1.019,0.975,3.91,11.65,12.5,1,745,1,K06522.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.245331397,132.22902,2454965.2290000003,0.649,2.5660000000000003,38.1,0.006,0.31509000000000004,1.61,0.025,77.31,2678.0,12115.45,2.96,0.34700000000000003,0.29100000000000004,0.0,0.0,6106.0,3.781,-0.06,2.477,1.352,4.729,17.994,26.5,1,1078,1,K04043.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.245342215,132.220019,2454965.22,0.728,4.40308,234086.0,0.561,0.39082,90.34,0.025,76.75,2341.0,7120.27,3.176,0.254,0.33,0.0,0.0,6967.0,4.25,0.02,1.476,1.414,349.36800000000005,4796.071,1178.5,1,1081,1,K03571.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,0.6047554620000001,131.84831,2454964.848,0.039,1.3741,334.5,0.016,2.15242,1.29,0.013,89.35,1598.0,1534.24,3.465,0.632,0.105,0.0,0.0,4842.0,4.6160000000000005,0.12,0.726,0.815,3.57,13.061,40.3,1,2214,1,K05127.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.136577151,133.026579,2454966.027,0.996,2.4682,79078.0,0.444,1.42919,43.89,0.03,81.84,1311.0,698.75,7.01,0.442,0.24,0.0,0.0,5457.0,4.442,-0.12,0.905,0.8270000000000001,223.629,2126.335,124.3,1,330,1,K06523.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,1.205412526,131.93618999999998,2454964.936,1.092,1.537,109.2,0.103,0.03868,12.6,0.022,40.58,1988.0,3681.8,1.4380000000000002,0.303,0.303,0.0,0.0,6292.0,4.32,-0.46,1.122,0.959,3.2960000000000003,14.876,17.2,1,1107,1,K00638.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,8.144135647999999,136.50547880000002,2454969.505,0.222,8.888760000000003,87880.8,0.278,0.19715,56.52,0.094,88.56,1491.0,1169.67,8.842,0.221,0.341,0.0,0.0,7605.0,4.123,0.04,1.862,1.6769999999999998,1468.027,9778.412,6113.7,1,164,1,K00638.02
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,32.657035,152.881,2454985.881,0.006999999999999999,5.9529999999999985,620.4,0.023,1.39791,3.73,0.206,89.99,767.0,81.91,42.87,0.289,0.31,0.0,0.0,6486.0,4.136,-0.34,1.485,1.098,7.183,13.629,17.9,3,5,2,K06524.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.401751509,133.711919,2454966.712,5.25,2.0835,25044.0,4.418,7.13655,268.75,0.029,66.1,888.0,146.91,12.96,0.574,0.155,0.0,0.0,4577.0,4.688,-0.9,0.557,0.552,79.547,789.36,83.1,1,472,1,K04789.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,4.200206781,134.6578,2454967.6580000003,1.07,5.21948,82364.4,0.5,0.30581,105.07,0.059,80.65,1737.0,2150.58,6.582000000000002,0.274,0.322,0.0,0.0,6873.0,4.051,0.04,1.923,1.518,2266.731,16217.379,943.7,1,325,1,K00639.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,443.66,523.3480000000002,2455356.348,1.194,7.99,360.7,0.212,0.06652999999999999,33.2,1.155,89.23,331.0,2.85,88.5,0.277,0.309,0.0,0.0,6743.0,4.144,-0.68,1.433,1.043,10.359000000000002,11.25,6.3,1,3,1,K07717.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,6.091954982000001,137.5877592,2454970.588,0.953,3.60482,36700.0,0.27,0.66123,26.96,0.061,84.99,1036.0,272.7,10.906,0.299,0.306,0.0,0.0,6063.0,4.424,-0.78,0.913,0.8059999999999999,203.628,2145.633,1508.7,1,222,1,K06126.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,15.873380595,143.859941,2454976.86,3.454,8.0429,208362.0,3.047,2.45958,630.53,0.126,83.8,962.0,202.23,32.0,0.4370000000000001,0.243,0.0,0.0,5622.0,3.907,-0.12,1.895,1.056,1359.285,5661.377,978.2,1,48,1,K00640.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,15.8733803,135.62779,2454968.628,0.919,7.4672,4094.1,0.071,0.054520000000000006,8.15,0.113,84.13,830.0,111.99,8.988,0.29100000000000004,0.304,0.0,0.0,6161.0,4.276,-1.0,1.054,0.763,285.589,977.967,136.5,1,83,1,K00552.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,0.587470828,131.49788,2454964.498,1.161,2.4382,193.8,0.175,0.0976,51.02,0.015,16.62,3434.0,33039.47,1.212,0.354,0.284,0.0,0.0,5787.0,3.678,-0.42,2.667,1.236,3.891,15.011,48.3,1,1136,1,K03099.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,2.99540439,132.78128,2454965.781,1.179,6.1720000000000015,223.2,0.194,0.005379999999999999,65.37,0.046,30.33,2195.0,5493.46,1.367,0.342,0.293,0.0,0.0,6106.0,3.633,-0.12,3.09,1.495,9.601,31.895,45.6,1,448,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.995357359,132.79698100000002,2454965.797,0.843,6.57901,172404.0,0.529,0.20243,112.12,0.042,79.4,1791.0,2437.81,4.579,0.335,0.295,0.0,0.0,5949.0,3.892,-0.32,1.94,1.07,399.202,4274.583,1467.6,1,261,1,K06528.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,22.4765952,136.82336,2454969.8230000003,0.17600000000000002,3.437,481.4,0.02,4.73166,1.21,0.131,89.8,419.0,7.27,50.18,0.6409999999999999,0.097,0.0,0.0,4563.0,4.704,-0.7,0.5670000000000001,0.5920000000000001,3.472,10.906,13.3,1,44,1,
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,44.2018402,163.21471,2454996.215,0.348,4.949,235.6,0.014,2.65465,1.14,0.22,89.69,409.0,6.59,65.0,0.551,0.165,0.0,0.0,5002.0,4.543,-0.18,0.753,0.723,5.345,11.951,18.6,1,26,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,0.935115863,132.20193,2454965.202,0.243,1.6172,64.8,0.006999999999999999,1.79611,1.05,0.019,86.81,2124.0,4811.82,4.362,0.419,0.256,0.0,0.0,5874.0,4.252,0.16,1.297,1.096,3.582,17.250999999999998,21.6,1,1100,1,K06529.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,16.6658994,180.20215,2455013.202,0.429,4.1934,754.2,0.025,1.54151,2.85,0.131,89.13,702.0,57.31,28.3,0.446,0.244,0.0,0.0,5674.0,4.4460000000000015,0.48,1.032,1.086,10.414,48.868,60.8,2,59,2,K07718.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,6.07972016,170.58389,2455003.5840000003,0.471,7.1228,290.8,0.016,0.1057,2.32,0.063,85.43,1111.0,360.77,5.91,0.455,0.233,0.0,0.0,5460.0,4.1389999999999985,0.08,1.346,0.911,6.484,48.483,77.9,1,173,1,K02698.01
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,2.638432816,133.00394599999998,2454966.004,0.863,2.4298900000000003,48488.0,0.26,1.23234,49.77,0.039,83.55,1933.0,3299.02,7.683,0.292,0.302,0.0,0.0,6502.0,3.991,-0.5,1.753,1.098,662.5010000000002,6170.116999999998,529.4,1,388,1,K08098.01
-41.32081985473633,16.88882064819336,-0.025521498173475266,2.0483694076538086,1.2391250133514404,-7.644903182983398,89.14902688662545,-0.5389699935913086,0.0,1.9230386593601287e-07,29.104820251464844,0.6202600002288818,5.932857990264893,0.0,2.7612237,131.6081,2454964.608,0.238,3.681,66.8,0.008,0.44627,1.84,0.043,87.58,2017.0,3906.36,5.64,0.294,0.311,0.0,0.0,6381.0,3.897,-0.08,2.232,1.436,4.1,13.308,14.2,1,379,1,
-4.631680011749268,12.196450233459473,0.01684788055717945,0.9041205644607544,0.8890550136566162,0.4216086268424988,3.092182092518483,-0.44614000618457794,0.0,1.5165233358654954e-07,8.41406536102295,0.4448699951171875,0.5194340944290161,0.0,10.35533116,170.93729,2455003.937,0.029,3.1775,750.6,0.025,2.9277900000000003,2.47,0.08900000000000001,89.93,777.0,86.22,25.51,0.453,0.233,0.0,0.0,5501.0,4.462,0.02,0.918,0.8909999999999999,6.974,43.478,49.2,1,127,1,K00140.01
